usage_date,billing_period,payer_account_id,linked_account_id,account_name,business_unit,service_code,service_name,usage_type,usage_unit,region,availability_zone,resource_id,pricing_model,usage_quantity,unit_rate,unblended_cost,amortized_cost,currency_code,tag_environment,tag_team,tag_project
2024-08-17,2024-08,100000000001,200000000005,acct-data-dev,DataPlatform,AmazonDynamoDB,DynamoDB - NoSQL Database,WriteCapacityUnit-Hrs,WCU-Hrs,ap-southeast-2,,table-5ac21cb0,On-Demand,328.4115,0.00065,0.213467,0.213467,USD,Sandbox,Infra,Vega
2024-08-17,2024-08,100000000001,200000000005,acct-data-dev,DataPlatform,AmazonCloudFront,CloudFront - CDN,DataTransfer-Out-Bytes,GB,ap-southeast-1,,dist-1af8b9ab,On-Demand,67.0463,0.08904919,5.970419,5.970419,USD,Sandbox,Infra,Vega
2024-08-17,2024-08,100000000001,200000000005,acct-data-dev,DataPlatform,AmazonCloudFront,CloudFront - CDN,Requests-HTTPS,Requests,ap-southeast-2,,dist-2974a01d,On-Demand,458137.3932,7.77e-06,3.561208,3.561208,USD,Sandbox,Infra,Vega
2024-08-17,2024-08,100000000001,200000000005,acct-data-dev,DataPlatform,AmazonS3,S3 - Storage,TimedStorage-ByteHrs,GB-Mo,ap-southeast-2,,bucket-fca133fc,On-Demand,428.762,0.02282797,9.787765,9.787765,USD,Sandbox,Infra,Vega
2024-08-17,2024-08,100000000001,200000000005,acct-data-dev,DataPlatform,AmazonS3,S3 - Storage,Requests-Tier1,Requests,us-west-2,,bucket-38643e6c,On-Demand,723133.341,5.19e-06,3.750686,3.750686,USD,Sandbox,Infra,Vega
2024-08-17,2024-08,100000000001,200000000005,acct-data-dev,DataPlatform,AmazonS3,S3 - Storage,Requests-Tier2,Requests,ap-southeast-2,,bucket-51bf7b5f,On-Demand,554211.9142,5.6e-07,0.312966,0.312966,USD,Sandbox,Infra,Vega
2024-08-17,2024-08,100000000001,200000000005,acct-data-dev,DataPlatform,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,ap-southeast-2,,xfer-b43ad6c1,On-Demand,175.8474,0.06425147,11.298455,11.298455,USD,Sandbox,Infra,Vega
2024-08-17,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonEC2,EC2 - Compute,BoxUsage:m5.large,Hrs,eu-west-1,eu-west-1c,i-7d9d013a,On-Demand,0.9186,0.09576351,0.087968,0.087968,USD,Production,CoreAPI,Phoenix
2024-08-17,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonEC2,EC2 - Compute,BoxUsage:m5.xlarge,Hrs,ap-southeast-1,ap-southeast-1c,i-c157da04,Reserved Instance,13.4666,0.18132254,2.441798,2.197618,USD,Production,CoreAPI,Phoenix
2024-08-17,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonEC2,EC2 - Compute,BoxUsage:t3.medium,Hrs,ap-southeast-2,ap-southeast-2b,i-f94781dc,Savings Plan,0.6941,0.04891282,0.03395,0.030555,USD,Production,CoreAPI,Phoenix
2024-08-17,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonEC2,EC2 - Compute,BoxUsage:c5.2xlarge,Hrs,ap-southeast-2,ap-southeast-2c,i-6c398ff7,Reserved Instance,4.481,0.33320192,1.493078,1.34377,USD,Production,CoreAPI,Phoenix
2024-08-17,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonRDS,RDS - Managed Database,InstanceUsage:db.r5.large,Hrs,ap-southeast-2,,db-8722eb61,On-Demand,17.3237,0.25014418,4.333423,4.333423,USD,Production,CoreAPI,Phoenix
2024-08-17,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonRDS,RDS - Managed Database,InstanceUsage:db.t3.medium,Hrs,ap-southeast-2,,db-44200f0c,On-Demand,24.9258,0.09719734,2.422722,2.422722,USD,Production,CoreAPI,Phoenix
2024-08-17,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonRDS,RDS - Managed Database,RDS:StorageUsage,GB-Mo,ap-southeast-2,,db-8208d60c,Reserved Instance,332.1095,0.10510797,34.907354,31.416619,USD,Production,CoreAPI,Phoenix
2024-08-17,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AWSLambda,Lambda - Serverless Compute,Lambda-GB-Second,GB-Second,ap-southeast-2,,fn-b90d4df9,On-Demand,1930.1184,1.66e-05,0.03204,0.03204,USD,Production,CoreAPI,Phoenix
2024-08-17,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AWSLambda,Lambda - Serverless Compute,Request,Requests,ap-southeast-2,,fn-c7be7ffc,On-Demand,153240.7057,2e-07,0.030648,0.030648,USD,Production,CoreAPI,Phoenix
2024-08-17,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonVPC,VPC - Networking,NatGateway-Hours,Hrs,ap-southeast-2,,vpc-ef2efc4d,On-Demand,20.5527,0.045,0.924872,0.924872,USD,Production,CoreAPI,Phoenix
2024-08-17,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonVPC,VPC - Networking,DataTransfer-Regional-Bytes,GB,ap-southeast-2,,vpc-4e0ba80f,On-Demand,271.9747,0.01333769,3.627515,3.627515,USD,Production,CoreAPI,Phoenix
2024-08-17,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,ap-southeast-2,,xfer-737538b7,On-Demand,311.1204,0.07907376,24.60146,24.60146,USD,Production,CoreAPI,Phoenix
2024-08-17,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonCloudFront,CloudFront - CDN,DataTransfer-Out-Bytes,GB,ap-southeast-2,,dist-2e0288c4,On-Demand,80.3205,0.11021907,8.852851,8.852851,USD,Production,CoreAPI,Phoenix
2024-08-17,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonCloudFront,CloudFront - CDN,Requests-HTTPS,Requests,ap-southeast-2,,dist-870f2d9f,On-Demand,286525.927,7.95e-06,2.277504,2.277504,USD,Production,CoreAPI,Phoenix
2024-08-17,2024-08,100000000001,200000000007,acct-mktg-sandbox,Marketing,AmazonCloudFront,CloudFront - CDN,DataTransfer-Out-Bytes,GB,ca-central-1,,dist-f424b7d9,On-Demand,16.3063,0.10719141,1.747895,1.747895,USD,Sandbox,Platform,Atlas
2024-08-17,2024-08,100000000001,200000000007,acct-mktg-sandbox,Marketing,AmazonCloudFront,CloudFront - CDN,Requests-HTTPS,Requests,ca-central-1,,dist-41345eaa,On-Demand,274727.3205,7.56e-06,2.076865,2.076865,USD,Sandbox,Platform,Atlas
2024-08-17,2024-08,100000000001,200000000007,acct-mktg-sandbox,Marketing,AmazonDynamoDB,DynamoDB - NoSQL Database,ReadCapacityUnit-Hrs,RCU-Hrs,ca-central-1,,table-864c208e,On-Demand,256.4348,0.00013,0.033337,0.033337,USD,Sandbox,Platform,Atlas
2024-08-17,2024-08,100000000001,200000000007,acct-mktg-sandbox,Marketing,AmazonDynamoDB,DynamoDB - NoSQL Database,WriteCapacityUnit-Hrs,WCU-Hrs,ca-central-1,,table-e128d4a7,On-Demand,301.8488,0.00065,0.196202,0.196202,USD,Sandbox,Platform,Atlas
2024-08-17,2024-08,100000000001,200000000007,acct-mktg-sandbox,Marketing,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,ca-central-1,,xfer-fbe5f065,On-Demand,761.6753,0.08317067,63.349046,63.349046,USD,Sandbox,Platform,Atlas
2024-08-17,2024-08,100000000001,200000000007,acct-mktg-sandbox,Marketing,AWSLambda,Lambda - Serverless Compute,Request,Requests,ca-central-1,,fn-880d1084,On-Demand,623089.8872,2e-07,0.124618,0.124618,USD,Sandbox,Platform,Atlas
2024-08-17,2024-08,100000000001,200000000008,acct-fin-prod,Finance,AmazonRDS,RDS - Managed Database,InstanceUsage:db.r5.large,Hrs,ca-central-1,,db-0aefaa52,On-Demand,36.1002,0.29804514,10.759489,10.759489,USD,Production,Platform,Horizon
2024-08-17,2024-08,100000000001,200000000008,acct-fin-prod,Finance,AmazonRDS,RDS - Managed Database,InstanceUsage:db.t3.medium,Hrs,ca-central-1,,db-7f8d4bed,Reserved Instance,40.0658,0.08091065,3.24175,2.917575,USD,Production,Platform,Horizon
2024-08-17,2024-08,100000000001,200000000008,acct-fin-prod,Finance,AmazonRDS,RDS - Managed Database,RDS:StorageUsage,GB-Mo,ca-central-1,,db-7ce4f6d4,On-Demand,990.7779,0.13802389,136.751017,136.751017,USD,Production,Platform,Horizon
2024-08-17,2024-08,100000000001,200000000008,acct-fin-prod,Finance,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,ca-central-1,,xfer-868c04ec,On-Demand,140.448,0.07558686,10.616023,10.616023,USD,Production,Platform,Horizon
2024-08-17,2024-08,100000000001,200000000008,acct-fin-prod,Finance,AmazonRoute53,Route 53 - DNS,HostedZone,Hrs,ca-central-1,,zone-b704c890,On-Demand,3.1495,0.0007,0.002205,0.002205,USD,Production,Platform,Horizon
2024-08-17,2024-08,100000000001,200000000008,acct-fin-prod,Finance,AmazonRoute53,Route 53 - DNS,DNS-Queries,Requests,us-west-2,,zone-89e3ad53,On-Demand,234403.0225,5.9e-07,0.139128,0.139128,USD,Production,Platform,Horizon
2024-08-17,2024-08,100000000001,200000000008,acct-fin-prod,Finance,AmazonCloudFront,CloudFront - CDN,DataTransfer-Out-Bytes,GB,ca-central-1,,dist-543a6849,On-Demand,431.2761,0.09389529,40.494795,40.494795,USD,Production,Platform,Horizon
2024-08-17,2024-08,100000000001,200000000008,acct-fin-prod,Finance,AmazonCloudFront,CloudFront - CDN,Requests-HTTPS,Requests,ca-central-1,,dist-be4459e8,On-Demand,98846.2267,8.06e-06,0.796384,0.796384,USD,Production,Platform,Horizon
2024-08-17,2024-08,100000000001,200000000008,acct-fin-prod,Finance,AmazonVPC,VPC - Networking,NatGateway-Hours,Hrs,ca-central-1,,vpc-70e596e2,On-Demand,29.8542,0.045,1.343439,1.343439,USD,Production,Platform,Horizon
2024-08-17,2024-08,100000000001,200000000008,acct-fin-prod,Finance,AmazonVPC,VPC - Networking,DataTransfer-Regional-Bytes,GB,ca-central-1,,vpc-cbc14736,On-Demand,16.2789,0.01299563,0.211554,0.211554,USD,Production,Platform,Horizon
2024-08-17,2024-08,100000000001,200000000009,acct-shared-network,SharedServices,AmazonCloudFront,CloudFront - CDN,DataTransfer-Out-Bytes,GB,us-east-1,,dist-2c16d74a,On-Demand,480.2895,0.10033746,48.191027,48.191027,USD,Staging,Platform,Atlas
2024-08-17,2024-08,100000000001,200000000009,acct-shared-network,SharedServices,AmazonCloudFront,CloudFront - CDN,Requests-HTTPS,Requests,us-east-1,,dist-47967a64,On-Demand,353675.1368,8.86e-06,3.133571,3.133571,USD,Staging,Platform,Atlas
2024-08-17,2024-08,100000000001,200000000009,acct-shared-network,SharedServices,AmazonVPC,VPC - Networking,NatGateway-Hours,Hrs,us-east-1,,vpc-d7c55d3f,On-Demand,18.5203,0.045,0.833413,0.833413,USD,Staging,Platform,Atlas
2024-08-17,2024-08,100000000001,200000000009,acct-shared-network,SharedServices,AmazonVPC,VPC - Networking,DataTransfer-Regional-Bytes,GB,us-east-1,,vpc-efed16c6,On-Demand,270.1373,0.01716652,4.637318,4.637318,USD,Staging,Platform,Atlas
2024-08-17,2024-08,100000000001,200000000009,acct-shared-network,SharedServices,AmazonDynamoDB,DynamoDB - NoSQL Database,ReadCapacityUnit-Hrs,RCU-Hrs,us-east-1,,table-a969dfa1,On-Demand,65.7703,0.00013,0.00855,0.00855,USD,Staging,Platform,Atlas
2024-08-17,2024-08,100000000001,200000000009,acct-shared-network,SharedServices,AmazonDynamoDB,DynamoDB - NoSQL Database,WriteCapacityUnit-Hrs,WCU-Hrs,us-east-1,,table-8a7e4816,On-Demand,66.3893,0.00065,0.043153,0.043153,USD,Staging,Platform,Atlas
2024-08-17,2024-08,100000000001,200000000009,acct-shared-network,SharedServices,AmazonRDS,RDS - Managed Database,InstanceUsage:db.t3.medium,Hrs,us-east-1,,db-4601c580,On-Demand,6.4984,0.09372429,0.609058,0.609058,USD,Staging,Platform,Atlas
2024-08-17,2024-08,100000000001,200000000009,acct-shared-network,SharedServices,AmazonRDS,RDS - Managed Database,RDS:StorageUsage,GB-Mo,us-east-1,,db-7e8a80f8,Reserved Instance,342.8206,0.11849626,40.62296,36.560664,USD,Staging,Platform,Atlas
2024-08-17,2024-08,100000000001,200000000009,acct-shared-network,SharedServices,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,us-east-1,,xfer-c995f911,On-Demand,670.1378,0.08350508,55.959909,55.959909,USD,Staging,Platform,Atlas
2024-08-17,2024-08,100000000001,200000000010,acct-shared-security,SharedServices,AmazonRDS,RDS - Managed Database,InstanceUsage:db.t3.medium,Hrs,eu-central-1,,db-47feda90,On-Demand,6.7567,0.09945563,0.671992,0.671992,USD,Staging,Analytics,Horizon
2024-08-17,2024-08,100000000001,200000000010,acct-shared-security,SharedServices,AmazonRDS,RDS - Managed Database,RDS:StorageUsage,GB-Mo,eu-west-1,,db-5600e516,On-Demand,266.3192,0.12963202,34.523497,34.523497,USD,Staging,Analytics,Horizon
2024-08-17,2024-08,100000000001,200000000010,acct-shared-security,SharedServices,AmazonEC2,EC2 - Compute,BoxUsage:m5.large,Hrs,eu-west-1,eu-west-1b,i-26956d2d,Reserved Instance,9.5572,0.10390166,0.993009,0.893708,USD,Staging,Analytics,Horizon
2024-08-17,2024-08,100000000001,200000000010,acct-shared-security,SharedServices,AmazonEC2,EC2 - Compute,BoxUsage:m5.xlarge,Hrs,eu-west-1,eu-west-1a,i-297652ae,Savings Plan,10.6077,0.22059196,2.339973,2.105976,USD,Staging,Analytics,Horizon
2024-08-17,2024-08,100000000001,200000000010,acct-shared-security,SharedServices,AmazonEC2,EC2 - Compute,BoxUsage:t3.medium,Hrs,eu-west-1,eu-west-1c,i-3d41db02,Reserved Instance,0.4874,0.03276616,0.01597,0.014373,USD,Staging,Analytics,Horizon
2024-08-17,2024-08,100000000001,200000000010,acct-shared-security,SharedServices,AmazonEC2,EC2 - Compute,BoxUsage:c5.2xlarge,Hrs,eu-west-1,eu-west-1b,i-0627270b,Savings Plan,9.2635,0.33513439,3.104517,2.794065,USD,Staging,Analytics,Horizon
2024-08-17,2024-08,100000000001,200000000010,acct-shared-security,SharedServices,AmazonDynamoDB,DynamoDB - NoSQL Database,ReadCapacityUnit-Hrs,RCU-Hrs,eu-west-1,,table-67c6101b,On-Demand,19.2879,0.00013,0.002507,0.002507,USD,Staging,Analytics,Horizon
2024-08-17,2024-08,100000000001,200000000010,acct-shared-security,SharedServices,AmazonDynamoDB,DynamoDB - NoSQL Database,WriteCapacityUnit-Hrs,WCU-Hrs,eu-west-1,,table-b564c710,On-Demand,45.1743,0.00065,0.029363,0.029363,USD,Staging,Analytics,Horizon
2024-08-17,2024-08,100000000001,200000000010,acct-shared-security,SharedServices,AmazonVPC,VPC - Networking,NatGateway-Hours,Hrs,eu-west-1,,vpc-615ec82c,On-Demand,11.113,0.045,0.500085,0.500085,USD,Staging,Analytics,Horizon
2024-08-17,2024-08,100000000001,200000000010,acct-shared-security,SharedServices,AmazonVPC,VPC - Networking,DataTransfer-Regional-Bytes,GB,eu-west-1,,vpc-367ce816,On-Demand,34.1523,0.01884751,0.643686,0.643686,USD,Staging,Analytics,Horizon
2024-08-17,2024-08,100000000001,200000000010,acct-shared-security,SharedServices,AmazonCloudFront,CloudFront - CDN,DataTransfer-Out-Bytes,GB,ca-central-1,,dist-d8df293b,On-Demand,108.1799,0.11606628,12.556039,12.556039,USD,Staging,Analytics,Horizon
2024-08-17,2024-08,100000000001,200000000010,acct-shared-security,SharedServices,AmazonCloudFront,CloudFront - CDN,Requests-HTTPS,Requests,eu-west-1,,dist-fa8a9449,On-Demand,47895.4494,9.21e-06,0.441107,0.441107,USD,Staging,Analytics,Horizon
2024-08-17,2024-08,100000000001,200000000011,acct-shared-logging,SharedServices,AWSLambda,Lambda - Serverless Compute,Lambda-GB-Second,GB-Second,eu-west-1,,fn-c5b6de24,On-Demand,778.5826,1.66e-05,0.012924,0.012924,USD,Staging,Growth,Horizon
2024-08-17,2024-08,100000000001,200000000011,acct-shared-logging,SharedServices,AWSLambda,Lambda - Serverless Compute,Request,Requests,us-east-1,,fn-172dced0,On-Demand,382134.1882,2e-07,0.076427,0.076427,USD,Staging,Growth,Horizon
2024-08-17,2024-08,100000000001,200000000011,acct-shared-logging,SharedServices,AmazonRDS,RDS - Managed Database,InstanceUsage:db.r5.large,Hrs,ap-southeast-2,,db-ff59caee,Reserved Instance,6.1092,0.25665418,1.567952,1.411157,USD,Staging,Growth,Horizon
2024-08-17,2024-08,100000000001,200000000011,acct-shared-logging,SharedServices,AmazonRDS,RDS - Managed Database,InstanceUsage:db.t3.medium,Hrs,us-east-1,,db-e387708d,Reserved Instance,18.1712,0.07415748,1.34753,1.212777,USD,Staging,Growth,Horizon
2024-08-17,2024-08,100000000001,200000000011,acct-shared-logging,SharedServices,AmazonRDS,RDS - Managed Database,RDS:StorageUsage,GB-Mo,us-east-1,,db-4c82a57b,On-Demand,648.3113,0.10836529,70.254442,70.254442,USD,Staging,Growth,Horizon
2024-08-17,2024-08,100000000001,200000000011,acct-shared-logging,SharedServices,AmazonS3,S3 - Storage,TimedStorage-ByteHrs,GB-Mo,us-east-1,,bucket-a64241db,On-Demand,331.157,0.02345626,7.767706,7.767706,USD,Staging,Growth,Horizon
2024-08-17,2024-08,100000000001,200000000011,acct-shared-logging,SharedServices,AmazonS3,S3 - Storage,Requests-Tier1,Requests,us-east-1,,bucket-32b5e7dd,On-Demand,309300.8289,5.3e-06,1.638804,1.638804,USD,Staging,Growth,Horizon
2024-08-17,2024-08,100000000001,200000000011,acct-shared-logging,SharedServices,AmazonS3,S3 - Storage,Requests-Tier2,Requests,ap-southeast-1,,bucket-98eef78b,On-Demand,63703.9458,5.3e-07,0.033998,0.033998,USD,Staging,Growth,Horizon
2024-08-17,2024-08,100000000001,200000000011,acct-shared-logging,SharedServices,AmazonVPC,VPC - Networking,NatGateway-Hours,Hrs,us-east-1,,vpc-e7736f9f,On-Demand,16.2234,0.045,0.730053,0.730053,USD,Staging,Growth,Horizon
2024-08-17,2024-08,100000000001,200000000011,acct-shared-logging,SharedServices,AmazonVPC,VPC - Networking,DataTransfer-Regional-Bytes,GB,ap-southeast-1,,vpc-af8b6547,On-Demand,100.2521,0.01185229,1.188217,1.188217,USD,Staging,Growth,Horizon
2024-08-17,2024-08,100000000001,200000000011,acct-shared-logging,SharedServices,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,us-east-1,,xfer-f863ac55,On-Demand,94.0414,0.07639919,7.184686,7.184686,USD,Staging,Growth,Horizon
2024-08-18,2024-08,100000000001,200000000001,acct-eng-prod,Engineering,AmazonElastiCache,ElastiCache - In-Memory Cache,NodeUsage:cache.r6g.large,Hrs,us-west-2,,cache-519fc540,On-Demand,6.115,0.18944077,1.15843,1.15843,USD,Production,Platform,Horizon
2024-08-18,2024-08,100000000001,200000000001,acct-eng-prod,Engineering,AmazonCloudFront,CloudFront - CDN,DataTransfer-Out-Bytes,GB,us-west-2,,dist-695dac45,On-Demand,206.5611,0.11291088,23.322996,23.322996,USD,Production,Platform,Horizon
2024-08-18,2024-08,100000000001,200000000001,acct-eng-prod,Engineering,AmazonCloudFront,CloudFront - CDN,Requests-HTTPS,Requests,us-west-2,,dist-f5e094ba,On-Demand,386021.948,9.33e-06,3.600057,3.600057,USD,Production,Platform,Horizon
2024-08-18,2024-08,100000000001,200000000001,acct-eng-prod,Engineering,AmazonDynamoDB,DynamoDB - NoSQL Database,ReadCapacityUnit-Hrs,RCU-Hrs,us-east-1,,table-b778048e,On-Demand,122.7242,0.00013,0.015954,0.015954,USD,Production,Platform,Horizon
2024-08-18,2024-08,100000000001,200000000001,acct-eng-prod,Engineering,AmazonDynamoDB,DynamoDB - NoSQL Database,WriteCapacityUnit-Hrs,WCU-Hrs,us-west-2,,table-50ba1679,On-Demand,131.0061,0.00065,0.085154,0.085154,USD,Production,Platform,Horizon
2024-08-18,2024-08,100000000001,200000000001,acct-eng-prod,Engineering,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,us-west-2,,xfer-410a5945,On-Demand,497.6817,0.07502787,37.339998,37.339998,USD,Production,Platform,Horizon
2024-08-18,2024-08,100000000001,200000000001,acct-eng-prod,Engineering,AmazonRDS,RDS - Managed Database,InstanceUsage:db.r5.large,Hrs,us-west-2,,db-50ae78ce,Reserved Instance,7.1922,0.30705194,2.208379,1.987541,USD,Production,Platform,Horizon
2024-08-18,2024-08,100000000001,200000000001,acct-eng-prod,Engineering,AmazonRDS,RDS - Managed Database,RDS:StorageUsage,GB-Mo,us-west-2,,db-39d4c48e,On-Demand,315.4177,0.12080462,38.103917,38.103917,USD,Production,Platform,Horizon
2024-08-18,2024-08,100000000001,200000000002,acct-eng-staging,Engineering,AmazonDynamoDB,DynamoDB - NoSQL Database,ReadCapacityUnit-Hrs,RCU-Hrs,ap-southeast-1,,table-0b1f8ef8,On-Demand,127.3742,0.00013,0.016559,0.016559,USD,Staging,Payments,Nimbus
2024-08-18,2024-08,100000000001,200000000002,acct-eng-staging,Engineering,AmazonDynamoDB,DynamoDB - NoSQL Database,WriteCapacityUnit-Hrs,WCU-Hrs,ap-southeast-1,,table-a0ecdd58,On-Demand,335.7965,0.00065,0.218268,0.218268,USD,Staging,Payments,Nimbus
2024-08-18,2024-08,100000000001,200000000002,acct-eng-staging,Engineering,AmazonElastiCache,ElastiCache - In-Memory Cache,NodeUsage:cache.r6g.large,Hrs,ap-southeast-1,,cache-5b980370,Reserved Instance,8.8489,0.20673079,1.82934,1.646406,USD,Staging,Payments,Nimbus
2024-08-18,2024-08,100000000001,200000000002,acct-eng-staging,Engineering,AmazonVPC,VPC - Networking,NatGateway-Hours,Hrs,ap-southeast-1,,vpc-d2b9b9b0,On-Demand,41.2528,0.045,1.856376,1.856376,USD,Staging,Payments,Nimbus
2024-08-18,2024-08,100000000001,200000000002,acct-eng-staging,Engineering,AmazonVPC,VPC - Networking,DataTransfer-Regional-Bytes,GB,ap-southeast-1,,vpc-a8f599f8,On-Demand,34.9507,0.01312224,0.458632,0.458632,USD,Staging,Payments,Nimbus
2024-08-18,2024-08,100000000001,200000000002,acct-eng-staging,Engineering,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,ap-southeast-1,,xfer-56a27cac,On-Demand,464.2126,0.0754179,35.009941,35.009941,USD,Staging,Payments,Nimbus
2024-08-18,2024-08,100000000001,200000000003,acct-eng-dev,Engineering,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,sa-east-1,,xfer-e6f5f7d4,On-Demand,662.7492,0.07447146,49.3559,49.3559,USD,Staging,Platform,Falcon
2024-08-18,2024-08,100000000001,200000000003,acct-eng-dev,Engineering,AmazonDynamoDB,DynamoDB - NoSQL Database,ReadCapacityUnit-Hrs,RCU-Hrs,sa-east-1,,table-c8630f26,On-Demand,277.1805,0.00013,0.036033,0.036033,USD,Staging,Platform,Falcon
2024-08-18,2024-08,100000000001,200000000003,acct-eng-dev,Engineering,AmazonDynamoDB,DynamoDB - NoSQL Database,WriteCapacityUnit-Hrs,WCU-Hrs,sa-east-1,,table-758a9bb1,On-Demand,80.5029,0.00065,0.052327,0.052327,USD,Staging,Platform,Falcon
2024-08-18,2024-08,100000000001,200000000003,acct-eng-dev,Engineering,AmazonVPC,VPC - Networking,DataTransfer-Regional-Bytes,GB,sa-east-1,,vpc-4e513313,On-Demand,617.3005,0.01245412,7.687932,7.687932,USD,Staging,Platform,Falcon
2024-08-18,2024-08,100000000001,200000000003,acct-eng-dev,Engineering,AWSLambda,Lambda - Serverless Compute,Lambda-GB-Second,GB-Second,us-east-1,,fn-64bd40ad,On-Demand,26549.773,1.66e-05,0.440726,0.440726,USD,Staging,Platform,Falcon
2024-08-18,2024-08,100000000001,200000000003,acct-eng-dev,Engineering,AWSLambda,Lambda - Serverless Compute,Request,Requests,sa-east-1,,fn-8573e5e3,On-Demand,436100.9429,2e-07,0.08722,0.08722,USD,Staging,Platform,Falcon
